stitle,xpostDate,xbody,xcreatedDate,xAddress,GTag_longitude,GTag_latitude
中正7號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市中正區寧波西街173號旁,121.510811,25.026826
捷運西湖站,2011/12/14 下午 05:01:00,座數：3，特優級：3，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市內湖區內湖路一段256號,121.567597,25.081906
大潤發購物中心一館,2011/12/14 下午 05:01:00,座數：8，特優級：0，優等級：8，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市內湖區舊宗路一段128號,121.578253,25.061116
金龍寺,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區內湖路三段256巷2號,121.586376,25.091683
內湖分局,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區內湖路二段261號,121.590249,25.082048
東湖派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區五分街10號,121.612998,25.06741
臺北市立圖書館東湖分館,2011/12/14 下午 05:01:00,座數：7，特優級：0，優等級：7，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區五分街6號,121.61261,25.067415
捷運辛亥站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市文山區辛亥路四段128號,121.557102,25.005483
景華公園地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區景華街55號地下,121.543721,24.995232
財團法人台北市木柵忠順廟,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區中崙路13號,121.564602,24.983651
永安藝文館,2011/12/14 下午 05:01:00,座數：6，特優級：0，優等級：5，普通級：1，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區木新路二段156號-1,121.568879,24.984147
臺北市文山區興隆國民小學,2011/12/14 下午 05:01:00,座數：16，特優級：10，優等級：6，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區福興路2號,121.551741,25.002689
臺北市立景興國民中學,2011/12/14 下午 05:01:00,座數：44，特優級：10，優等級：32，普通級：2，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區景興路46巷2號,121.544382,24.996218
臺北市私立中山國民小學,2011/12/14 下午 05:01:00,座數：11，特優級：11，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區木柵路一段292號,121.55649,24.988299
台灣麥當勞台北木柵分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區木柵路三段57號,121.566404,24.988655
摩斯政大指南店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區指南路二段71號,121.574911,24.988081
文山12號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區復育公園靈古樓涼亭旁,121.593905,25.011721
捷運石牌站,2011/12/14 下午 05:01:00,座數：2，特優級：1，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區石牌路一段200號,121.515136,25.115078
捷運關渡站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區大度路三段296巷51號,121.467188,25.12571
公館計程車休息站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中正區汀州路三段230巷16號,121.53235,25.01037
高鐵台北站,2011/12/14 下午 05:01:00,座數：4，特優級：4，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中正區北平西路3號1樓,121.516989,25.047893
國立臺灣博物館,2011/12/14 下午 05:01:00,座數：13，特優級：13，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市中正區襄陽路2號,121.515003,25.043301
臺北市中正區河堤國民小學,2011/12/14 下午 05:01:00,座數：15，特優級：7，優等級：8，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區汀州路二段180號,121.522769,25.023136
臺北市中正區南門國民小學,2011/12/14 下午 05:01:00,座數：8，特優級：0，優等級：8，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區廣州街6號,121.509026,25.035218
博愛路派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區博愛路119號,121.511566,25.041763
台灣吉野家南昌分公司,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區南昌路一段40號1，2樓,121.516679,25.03178
台灣麥當勞台北南昌分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區南昌路一段149號1樓,121.518663,25.029476
臺北市立聯合醫院婦幼院區,2011/12/14 下午 05:01:00,座數：10，特優級：10，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市中正區福州街12號,121.519277,25.029086
統一精工內湖一站加油站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區新明路92號,121.589579,25.059833
紫陽加油站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區文德路206號,121.583472,25.078329
康寧護理助產專科學校,2011/12/14 下午 05:01:00,座數：51，特優級：4，優等級：32，普通級：15，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區康寧路三段11巷32號,121.608344,25.071981
臺北市內湖區大湖國民小學,2011/12/14 下午 05:01:00,座數：16，特優級：11，優等級：5，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區大湖山莊街170號,121.601205,25.087248
臺北市立三民國民中學,2011/12/14 下午 05:01:00,座數：32，特優級：0，優等級：32，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區民權東路六段45號,121.586035,25.069248
臺北市立內湖高級工業職業學校,2011/12/14 下午 05:01:00,座數：33，特優級：5，優等級：28，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區內湖路一段520號,121.575405,25.079565
內湖3號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區康寧路一段370巷愛士新村內,121.599586,25.078176
內湖公園1號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市內湖區成功路五段大湖公園康寧托兒所旁,121.606483,25.078151
公有木新市場,2011/12/14 下午 05:01:00,座數：3，特優級：0，優等級：1，普通級：2，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區木新路三段310巷4號,121.557244,24.981483
公有興隆市場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區興隆路二段97號,121.547459,24.999671
世新大學,2011/12/14 下午 05:01:00,座數：42，特優級：38，優等級：3，普通級：1，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區木柵路一段17巷1號,121.544123,24.988625
台北市立文山特殊教育學校,2011/12/14 下午 05:01:00,座數：26，特優級：21，優等級：5，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區秀明路一段169號,121.567807,24.99154
臺北市文山區景美國民小學,2011/12/14 下午 05:01:00,座數：22，特優級：0，優等級：22，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區景文街108號,121.540679,24.988815
臺北市文山區景興國民小學,2011/12/14 下午 05:01:00,座數：21，特優級：14，優等級：7，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區景華街150巷21號,121.548211,24.996151
文山第二分局,2011/12/14 下午 05:01:00,座數：3，特優級：0，優等級：3，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區景中街2號,121.541072,24.992825
文山第二戶政事務所,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區興隆路二段160號3樓,121.551672,25.001719
臺北市立圖書館永建分館,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區木柵路一段177號3樓,121.550996,24.987718
臺北市立圖書館安康民眾閱覽室,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區興隆路四段105巷1號4樓,121.5608,24.987728
立農公園,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區承德路七段378號,121.503703,25.118413
東華公園,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區東華街二段300巷附近花架旁,121.50542,25.122014
七星公園地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區光明路225號,121.504128,25.136564
關渡自然公園,2011/12/14 下午 05:01:00,座數：6，特優級：4，優等級：2，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區關渡路55號,121.469241,25.119413
北台灣科學技術學院,2011/12/14 下午 05:01:00,座數：41，特優級：25，優等級：16，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區學園路2號,121.4688796,25.1336171
永明派出所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區石牌路二段101號,121.516946,25.117929
台灣麥當勞台北承德2分公司,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區承德路七段262號,121.505788,25.116128
北投2號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市北投區光明路131巷5號邊,121.501394,25.134154
和信治癌中心醫院,2011/12/14 下午 05:01:00,座數：10，特優級：5，優等級：5，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市北投區立德路125號,121.472414,25.128283
中油復興北路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區復興北路31號,121.544416,25.049515
捷運南京東路站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市松山區南京東路三段253號,121.544514,25.051975
臺北市松山區西松國民小學,2011/12/14 下午 05:01:00,座數：25，特優級：5，優等級：20，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區三民路5號,121.563648,25.052198
臺北市立圖書館民生分館,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區敦化北路199巷5號4樓,121.55113,25.057122
台灣麥當勞八德店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區八德路三段168，170號1樓,121.555356,25.04805
臺北市立聯合醫院評估中心,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區民生東路五段163之1號5樓,121.562837,25.059274
臺北市災害應變中心地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區莊敬路391巷11弄2號B1,121.566118,25.028661
國父紀念館,2011/12/14 下午 05:01:00,座數：20，特優級：16，優等級：4，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區仁愛路四段505號,121.560224,25.039724
臺北市立松山高級工農職業學校,2011/12/14 下午 05:01:00,座數：22，特優級：0，優等級：22，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區忠孝東路五段236巷15號,121.572035,25.039724
三張犁派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區信義路五段17號,121.568034,25.033153
信義12號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區虎林街104巷78號對面,121.573954,25.042798
